description,is_gen_pub,source
"As seen on...the Internet. 
#instacurity Co-Founder. 
FOX News Now Host
Storyteller
DISCLAIMER: I should come w/ a disclaimer.",1,Mesa Shooting
senior  hakuna matata  NAU,1,Mesa Shooting
"Lecturer @SPADUofL, Sport, Law & Policy Maven, Sports Attorney,  @TulaneSportsLaw/@Umich grad, #NOLA lover, Aspiring PhD, Minor League Foodie, Part-Time Nomad",1,Mesa Shooting
"Arizona's No. 1 local site. Follow us for breaking news, Things to Do, sports, politics and more.",1,Mesa Shooting
Banking Center Manager - 74th and Western Market,1,Mesa Shooting
Arizona Republic Community Photo Editor,1,Mesa Shooting
JournalistUC3M |News anchor| [Correspondent] [televisionmedia],1,Mesa Shooting
"WHS 2k16. You will crave for me. i honestly can be the amazing part of your life. i feel sorry for those not in my life, missing out on my personality.?
MesaAz",1,Mesa Shooting
"Dress like a gentleman think like boss. MV Senior. Mayweather Promotions .Goldenboy Promotions BWB Team/BBT Team. EST: 1996 Los Angeles, California",1,Mesa Shooting
Long live the rose that grew from concrete when no one else ever cared~Tupac,1,Mesa Shooting
"|Arizona State University?? University of San Diego|Talent is God given, be humble. Fame is man given, be grateful. Conceit is self given, be careful.",1,Mesa Shooting
Arizonas Best Insurance agency  FARMERS Proud US AF vet. been called Goldwater Republican,1,Mesa Shooting
"Saisri of Earthen Realm -#AIE_WoW, #HealTeamSix, Whovian, mom of 2 Whovians, crafter/crocheter(hooker!?), country music and even an Avon lady!",1,Mesa Shooting
Instantly see whats happening anywhere in the world in #realtime. @Banjo is your all-access pass to #LiveEvents and #BreakingNews.,1,Mesa Shooting
"JUSTICE and TRUTH ? people,kids,animals. *anarchist* young at heart punk rock grrrl .didnt have twitter in 80s but we did thru music . don't drink the Kool aid.",1,Mesa Shooting
Its time to go if you don't dig Techno.,1,Mesa Shooting
"News, weather, traffic & more for Seattle / Western Washington. NBC affiliate. Email newstips@king5.com",1,Mesa Shooting
Home is where you blaze it,1,Mesa Shooting
Anchor/reporter at @kgun9 and @CWTucson. @Cronkite_ASU alum. Sun Devil for life. I ask a lot of questions and have horrible penmanship.,1,Mesa Shooting
Bibliophile | CHELSEA FC | MIAMI HEAT #NBA,1,Mesa Shooting
"ASU, Suns, Cardinals, Dbacks and Coyotes! Instagram : Timoteoo",1,Mesa Shooting
City Transit Operator,1,Mesa Shooting
"Fierce localist. Love coffee, cupcakes & sparkles. Dog & cat mom. Women, immigration, gay, animal & children rights activist. Celebrity gossip & makeup crazed.",1,Mesa Shooting
Soccer | Cali.-Az | IG: carolinaavaldez,1,Mesa Shooting
Digital journalist with a passion for local stories and shows. @Cronkite_ASU grad; @azcentral community news assistant.,1,Mesa Shooting
"SF/F/H author of DDO novels Skein of Shadows (2012) & The Shard Axe (2011) + more. Also: editor, poet, engineer, cancer mom, Husker fan. In no particular order.",1,Mesa Shooting
I wanna do good life just won't let me!,1,Mesa Shooting
"Thank you baby, your sweet message made my day. Be strong and swim on my love. Xxoo, Adore Delano",1,Mesa Shooting
Arizona State University '14 || Howard University '16             ?We Have Nothing To Lose But Our Chains?                MSW Candidate; Change Maker; Advocate;,1,Mesa Shooting
Aloha Beaches AZ,1,Mesa Shooting
Passionate Sports Journalist/Reporter. Crossfit Fanatic. SunDevil. ??. Always Remembering to Cherish Life's Blessings,1,Mesa Shooting
Here for the revolution & the jokes. Here for it all.,1,Mesa Shooting
"Tech addict, caffeine lover, speed reader. Lover of writing, artsy stuff & things that make me laugh. Wrangling the internet @santyintegrated",1,Mesa Shooting
Broadcast producer @12News | 2014 graduate @Cronkite_ASU | Proud #Arizona native & country girl | Retweets ? endorsements,1,Mesa Shooting
whats up twitter. welcome to my crib.,1,Mesa Shooting
starbucks barista ??,1,Mesa Shooting
I slay leeches and dragons,1,Mesa Shooting
knock knock knock hit the floor,1,Mesa Shooting
WARNING: My halo is DETACHABLE. ?,1,Mesa Shooting
"Tech professional, philomath/know-it-all, Mentor helping kids bridge opportunity gaps, Concerned Citizen, Go Crimson and Go Blue!",1,Mesa Shooting
"Freedom, independence, liberty  refer to an absence of undue restrictions and an opportunity to exercise one's rights and powers.",1,Mesa Shooting
FOX 10 reporter covering the valley and state since 2006.,1,Mesa Shooting
bitch i might be,1,Mesa Shooting
Chipotle,1,Mesa Shooting
IG @Veekayy_,1,Mesa Shooting
October's Very Own #24 #Cowboys #Suns  IG: DJ_GONEE,1,Mesa Shooting
idk,1,Mesa Shooting
Father. Human. Therapist. Managing Director for Transcode One Solutions,1,Mesa Shooting
Metro/public safety reporter @TucsonStar | Retweets and follows are not endorsements | Tips to yjung@tucson.com,1,Mesa Shooting
I'm a fan of  #Zombies  #Lakers #USCTrojans  #Dodgers.  Co-Author of ''Blood Moon'' book one in the Dark Moon series with @ScribeShelly  http://t.co/iU3l8JhkCK,1,Mesa Shooting
"Associate at Webster, Webster, and Cohen",1,Mesa Shooting
Love NASCAR & @WWE | love my amazing boyfriend @vindaddycool | Hes the only one that can put up w/my crazy ass | VM & AB 4EVER | Professional #Hooker & #Oncer |,1,Mesa Shooting
drhs volleyball,1,Mesa Shooting
"Executive Producer & Content Manager for WREX (NBC); #GoBruins, #GoBucks, Chicagoan, Son, Brother; Long-suffering Chicago sports fan (emphasis on 'suffering')",1,Mesa Shooting
"New Motto courtesy of the lovely n hawt @SuperAndrea ---- Where there's a will, there's a mofo way! yes!! We shall see :)",1,Mesa Shooting
"Hello, I like tumblr... a lot! :) http://t.co/MKMRYQQ9Db I'm 21 and I love 1D, Pokemon, TWD, O2L, Music, PLL, anime, Teen Wolf and Supernatural!",1,Mesa Shooting
Senior. Varsity. 5man. Kyler.                                                        Born for greatness,1,Mesa Shooting
Sponsored by No one because I'm not famous :(,1,Mesa Shooting
"monkey tamer. barre fly. trophy wife. sacramento enthusiast. you get more bees with honey, honey.",1,Mesa Shooting
@therealreidt,1,Mesa Shooting
amish school girl on crack ~ gcu,1,Mesa Shooting
"less announcments, more moves. #Prop203 #RipSavage",1,Mesa Shooting
"5:30-9am on KHTK Sports 1140. I talk #sports on the #radio. 



http://t.co/WgWTu719vF",1,Mesa Shooting
If it comes to it I dont want you to remember the ending. | Valeria & Myriam | ????,1,Mesa Shooting
"Conservatism, economics, foreign policy dedicated to democratic realism",1,Mesa Shooting
"Army brat moved to AZ in '96, joined the UA '97 bball championship bandwagon and haven't left. Bear Down. I love Mexican food, do Energy Policy, & follow Jesus.",1,Mesa Shooting
#FollowMe | #Mesa | #Entertainment | #FantasyFootball | #Cardinals | #Dbacks | #Suns | #ASU | Catch Me On #Instagram: Donny480 | #SnapChat Me: Donny_480,1,Mesa Shooting
Econ Major @ ASU pursuing a happy life to land me somewhere in the Film/Music Industry. I'm a huge fan of a great story so I'm obsessed with reading/music/film.,1,Mesa Shooting
"12 News photo supervisor. Navy veteran, family man and father of five boys.",1,Mesa Shooting
I have a love for sports like no other.,1,Mesa Shooting
I love cheese...and books.,1,Mesa Shooting
"Ohio U. grad, Sports Fan, Concerts & anything involving a ticket, love wine, live in Az. via Seattle. NSM at @TicketForce & proud wearer of @AlkiApparel",1,Mesa Shooting
"Roman Catholic, Chicano, Phoenician, Father, Runner, Army Veteran 13F, Survivor, Single, #Birdgang, Healthcare Employee, AZ Sports Enthusiast, American",1,Mesa Shooting
20. ASU Sun devil. #SDCali Charger girl since birth and will be till death! Instagram: love_always_nikki23 snapchat: nikki_u23,1,Mesa Shooting
Health First,1,Mesa Shooting
Student of #Economics | Player of #Tennis | Partaker of #Adventure,1,Mesa Shooting
This is a love letter.,1,Mesa Shooting
