description,is_gen_pub,source
"© DI at hand I wanted Ì ""be © PI lawyer journalist but eventually the public law is not so bad. # L2Droit #Nirvana #Beatles #MademoiselleK #RockMusic #OITNB #NDDP",1,Bostong Marathon Bombing
Satin Russell always wanted to be an author. On her 36th birthday,1,Bostong Marathon Bombing
physically in Orlando,1,Bostong Marathon Bombing
Engaged,1,Bostong Marathon Bombing
Contributing writer,1,Bostong Marathon Bombing
New Country,0,Bostong Marathon Bombing
#Horror author,1,Bostong Marathon Bombing
ÛÏWHAT IF ALL THIS BE TRUE?Û Humbled to be pastor of Northridge Baptist Church. Willing to have rational debate,1,Bostong Marathon Bombing
Communications at Utica National Insurance. Spokesmen Podcaster. Bruins fan. Emerson alum. Listening & learning are not 9-5 activities,1,Bostong Marathon Bombing
WFLA News Channel 8 is a news leader in Tampa Bay.,0,Bostong Marathon Bombing
Father,1,Bostong Marathon Bombing
Senior communications and organizational counsel working with leaders in sustainability & social equality to drive lasting change.  music  BBQ. Member Manhattan Community Board 7.,1,Bostong Marathon Bombing
@WSJopinion editorial board member. Host of Opinion Journal on @WSJvideo. @batchelorshow co-host,0,Bostong Marathon Bombing
@wdsu Producer. Detroiter.New Orleanian.Ugandan resident.Sports Enthusiast.Famuan Alum.   Tech-Anthropologist & Psychotic Optimist. Dream Job: Archaeologist of the Psyche. All Views are my Own & very often Wrong.,0,Bostong Marathon Bombing
Eternal #Student of #Religion,1,Bostong Marathon Bombing
Plus One Health Management Inc. is a leading provider of comprehensive fitness and wellness solutions for corporations and other discerning organizations.,0,Bostong Marathon Bombing
Digital engagement editor @TheIntercept; adjunct professor @ColumbiaJourn; formerly @WSJ and @NYTimes; lover of charts/data,0,Bostong Marathon Bombing
Oenophile|Bibliophile|Autodidact|@botrytised|Freemason|Restaurant Professional|Wine Jedi|NY Mets for Life,1,Bostong Marathon Bombing
Daddy,1,Bostong Marathon Bombing
I use Twitter to talk about the Dodgers  family caregiver  sports nut  food fan  Vegas groupie  native San Diegan (Opinions do not represent my clients/employer),1,Bostong Marathon Bombing
Oftimes Sleepy..Connector *Guide/Student* New Yorker!~Universe Child~On Journey of Infinite Choices! Supportive TruthSeeker! Ardent SW  advocate & LONGHORN. Dir. Texas for Our America Initiative  formerly Tx4GaryJohnson. #tlot #txlege #Rangers #Mavs #Hook,1,Bostong Marathon Bombing
Busy mom of 6,1,Bostong Marathon Bombing
Engage. Serve. Transform.,0,Bostong Marathon Bombing
Pint-sized Sarcastic Southern fiancÌ©; professional hair&makeup do'r &I'm that walking disaster zone on @VH1 Saddle Ranch! @stelladot stylist @bing4stelladot,1,Bostong Marathon Bombing
Just living life to the fullest. Rock girl. Future writer. Tattoo chick.,1,Bostong Marathon Bombing
Never Bored,1,Bostong Marathon Bombing
http://t.co/kSkpQH7ujL,0,Bostong Marathon Bombing
just a guy that loves tv and a good old movie,1,Bostong Marathon Bombing
Krafty Wurker is a raconteur,1,Bostong Marathon Bombing
Vonvo is the first real-time video events platform for organizations. Come discuss the subjects that matter over live video! #brandstorytelling #NYCStartup,0,Bostong Marathon Bombing
News Talk 980 CKNW. Vancouver's News. Vancouver's Talk. Breaking news & talk radio station.,0,Bostong Marathon Bombing
I Share Mostly Raw #Vegan Recipes (& Food-Art) on https://t.co/s1RvtcA7u9 Concerns: GMOs,1,Bostong Marathon Bombing
I'm a randoMESS! #LOVE being a #wife & a new #mommy,1,Bostong Marathon Bombing
Stuck somewhere between the Wing Nuts and the Establishment,1,Bostong Marathon Bombing
A gentleman who knows when not to be gentle. Aspiring Christian | @SFA_ALPHAS | Poet  Entrepreneur  Lawyer  Dad of Twins,1,Bostong Marathon Bombing
Some dude trying to keep it real & to stay away from corporate ladders & cubicles. I make up lo-fi psychedelic folk songs about my life wherever I'm at. #GenXer,1,Bostong Marathon Bombing
News and humor for YOU,0,Bostong Marathon Bombing
Love  and Grow.,1,Bostong Marathon Bombing
All the lates #Tennessee #News #translated inta #Redneck updated #24/7 #followback,0,Bostong Marathon Bombing
R.I.P Paul Walker :( CEO of Herrera Music & Bombon Productions ªÇª´ª»ª´ªÇ÷¼ INSTAGRAM - dherrera175,1,Bostong Marathon Bombing
Jaded bon vivant,1,Bostong Marathon Bombing
sipping a single malt  or dancing to Elvis Costello in my bare feet  but I'm here instead.,1,Bostong Marathon Bombing
@KHOU News Director | News Junkie | #Mom | #Wife | #Chicago native |  my name is Badie! #ISupportGaza,0,Bostong Marathon Bombing
Vonvo is the first real-time video events platform for organizations. Come discuss the subjects that matter over live video! #brandstorytelling #NYCStartup,0,Bostong Marathon Bombing
Women's gridiron football news  uh  His Dudeness  or uh  Duder  or El Duderino if you're not into the whole brevity thing.,0,Bostong Marathon Bombing
Professional-grade fangirl.  & funnies | ktabacek1@oxfam.org.uk,1,Bostong Marathon Bombing
Director of Communications for the Cabot School District. I'm also an Emmy award winning journalist  wife & mom. RT's are not endorsements!,0,Bostong Marathon Bombing
A liberal Libertarian but a Fiscal Conservative. If I RT or FAV you,1,Bostong Marathon Bombing
umili origini...,1,Bostong Marathon Bombing
Write about cops & robbers for @WSJ. Focus on @NYPDnews. Proud spouse to @Laena. Trained chef. On the hunt for edibles. Share them here: https://t.co/KVbgDOEXc0,0,Bostong Marathon Bombing
International,1,Bostong Marathon Bombing
#SAHM #WAHM,0,Bostong Marathon Bombing
Chelsea-May_ // Manchester City FC // NYCFC__,1,Bostong Marathon Bombing
Professional Name-dropper. Marathon runner. South African Greek. Journalist living in NYC. Miss Ntertainment.,0,Bostong Marathon Bombing
Online #Donor Management that is easy to use and affordable for any #nonprofit! #NPTech #FundChat #Philanthropy #Fundraising,0,Bostong Marathon Bombing
renewable resource | graphics  Advocare  yoga  working out  Boston sports  & cold beer. Always be kind & find happiness in life _ü,1,Bostong Marathon Bombing
News,0,Bostong Marathon Bombing
Business strategies and planning,0,Bostong Marathon Bombing
JOURNALIST | ATTORNEY | LEGAL ANALYST | FREELANCE LEGAL  CORRESPONDENT| MEMBER U.S. PRESS ASSOC. MEMBER NEW YORK PRESS CLUB,0,Bostong Marathon Bombing
Songwriter - Artist - Publishing Coordinator for Simply Grand Music  wife  #food enthusiast  conversationalist  night owl  seeker of beauty in the ordinary,1,Bostong Marathon Bombing
Breaking news and features from the WSJ.,0,Bostong Marathon Bombing
Directioner & Brat & Beaster & PLL & OUAT// ULSA _ü,1,Bostong Marathon Bombing
My FaceBook Link is  https://t.co/LiCG2vW1IC,1,Bostong Marathon Bombing
The official Twitter of Tampa Bay's CW44. DEFY your world,0,Bostong Marathon Bombing
BiÌ_loga Ambiental. Master en ConservaciÌ_n de Vida Silvestre.,1,Bostong Marathon Bombing
The largest,0,Bostong Marathon Bombing
Cruciverbalist  Social Media & Restaurant consultant  JFK Library Docent 2006-2010. Longmeadow  Simmons College  Torino  Dukakis  Lycos  ESTJ,1,Bostong Marathon Bombing
a music freak..poet..and fun to be with...,1,Bostong Marathon Bombing
Official Breaking News World Wide Especially Middle East &Jewish News  Send comments to MajorNewsTweets@Gmail.com,0,Bostong Marathon Bombing
#SocialMedia Strategist for #RealityTV Stars & Brands/ CEO of #SocialVention #InboundMarketing Agency/ Campaigns w/ #VanityFair #ETNow/ Emmy Winner/ #CMA Member,0,Bostong Marathon Bombing
Reigning King of Latin Boston Pride #TLCArmy #LisaLopes Cape Verdean / Puerto Rican #Libra,1,Bostong Marathon Bombing
stop fat shaming my dog or catch this fade.  Disability Advocate/ActivistÛ_a Ford Foundation Int'l Fellow.,1,Bostong Marathon Bombing
Get the latest headlines from Houston news,0,Bostong Marathon Bombing
Political radio show made by four people who met at #OccupyBoston. Follow the link to hear or download or past episodes.,0,Bostong Marathon Bombing
ARTIST,1,Bostong Marathon Bombing
68 yr old gardener Love Nature and Mother Earth   quick temper/known to curse Strongly against prominently jewish banking kabal and their wars and Globalism,1,Bostong Marathon Bombing
News Anchor / Reporter gathering news at @WFLA åá Husband of @TaraManisBenson åá Dad to Bella åá Tech and biz fanatic åá Swede,0,Bostong Marathon Bombing
Bloomberg Government provides data-driven decision tools,0,Bostong Marathon Bombing
South Florida's source for news on @Twitter. Breaking News,0,Bostong Marathon Bombing
#News & Views updated every 10 minutes 24/7! #autofollowback #followback,0,Bostong Marathon Bombing
#health & wellness enthusiast  Promoter for Sugilite Records and RKY Services. and Independent Citizen Journalist.,1,Bostong Marathon Bombing
#Jets,1,Bostong Marathon Bombing
Digital Marketer @GovDelivery,0,Bostong Marathon Bombing
Vonvo is the first real-time video events platform for organizations. Come discuss the subjects that matter over live video! #brandstorytelling #NYCStartup,0,Bostong Marathon Bombing
Senior Producer for The Now San Diego.,0,Bostong Marathon Bombing
General Manager at Fitcorp Fitness Center in Boston.,1,Bostong Marathon Bombing
@OnMessageInc Staffer; @MittRomney Alum; @BridgeStateU Graduate  Business  Music  Movies  Running. In that order. I think I'm funny  but u be the judge.,1,Bostong Marathon Bombing
Vonvo is the first real-time video events platform for organizations. Come discuss the subjects that matter over live video! #brandstorytelling #NYCStartup,0,Bostong Marathon Bombing
In a wide eyed panic since 1997.,1,Bostong Marathon Bombing
WAFB Channel 9 in Baton Rouge IS Louisiana's News Channel. #1 news,0,Bostong Marathon Bombing
New England Cable News;,0,Bostong Marathon Bombing
Washington Bureau Chief for Gray Television. I cover Congress,0,Bostong Marathon Bombing
Passionate #SocialMedia Marketing Strategist with a focus on #CSR. I'm a PWD and a music-lover. Sit-Down comedian.,1,Bostong Marathon Bombing
Husband  bitcoin  data  film  wearables  innovation. Views are my own,1,Bostong Marathon Bombing
Hi,1,Bostong Marathon Bombing
VP/recruiter/videographer for Reel Recruits in CO. Helping kids live out their athletic dreams! Former sports anchor,0,Bostong Marathon Bombing
Constitutional Conservative| My goal is to help you live a healthier,1,Bostong Marathon Bombing
Dad. Army Veteran. At the end of the game the king & the pawn end up in the same box. Instagram: karsonwithak Snapchat: karsontager,1,Bostong Marathon Bombing
Everything Nurses Need to Know.,0,Bostong Marathon Bombing
I'm just here for the gasoline,1,Bostong Marathon Bombing
Broadcast Journalist @WAMCRadio  Dave Lucas ªÁ's music,0,Bostong Marathon Bombing
The nation's only online criminal justice news service--All crime,0,Bostong Marathon Bombing
Editor of https://t.co/i0yOm0orkl and writer for https://t.co/urYQnMIyhW and https://t.co/kkVp5bHJ4B,0,Bostong Marathon Bombing
Global Inspirational Speaker | Motivational Preacher | Youth Empowerment Advocate | Life & Success Coach | Soon To Be Best Selling Author,1,Bostong Marathon Bombing
Political Correctness sucks. Democrat for Trump. I'm MexicanAmerican and Love my Mexican roots ! ISIS is Islamic. Pro Israel. Anti Pendejo.,1,Bostong Marathon Bombing
Vonvo is the first real-time video events platform for organizations. Come discuss the subjects that matter over live video! #brandstorytelling #NYCStartup,0,Bostong Marathon Bombing
Media Designer Û¢ Texan Û¢ Passionate about UX Û¢ Learning Web Accessibility,1,Bostong Marathon Bombing
Thank you for visiting! We are no longer posting to this account. Please follow @BostInno for up-to-date news on local innovation.,0,Bostong Marathon Bombing
International business adviser specializing in fiscal affairs,1,Bostong Marathon Bombing
÷É Pop ÷É Music ÷É Lifestyle ÷É Author÷É Entertainment  ÷É Model  ÷É God's Child      ÷É Blogger ÷É Doctoral Candidate ÷É Lambily ÷É Lover ÷É Fabulous Business ÷É,0,Bostong Marathon Bombing
Dewey Mooring is Vice President at Jennings,0,Bostong Marathon Bombing
Its all about a conversation . . . Xerox public sector,1,Bostong Marathon Bombing
And He still is! I'm making the argument that Christianity and Liberalism are compatible,1,Bostong Marathon Bombing
News,0,Bostong Marathon Bombing
Health reporter and columnist for The Globe and Mail. Public speaker with National Speakers Bureau @NSB_Speakers,0,Bostong Marathon Bombing
22. Arkansas. Kappa Alpha Order. .,1,Bostong Marathon Bombing
Reporter at @LowellSunNews,0,Bostong Marathon Bombing
Network Marketing Coach & Visionary Entrepreneur,0,Bostong Marathon Bombing
For the latest health news and information,0,Bostong Marathon Bombing
Creative Director,1,Bostong Marathon Bombing
Greater Boston @AAMDSIF Community of Hope for Patients,0,Bostong Marathon Bombing
I'm your typical sweetheart with a redheaded Irish twist. #BostonStrong #KCCO #Bruins.  philosopher ~,1,Bostong Marathon Bombing
NYC -,1,Bostong Marathon Bombing
Get News & Instant Traffic Updates on Newsradio 600 KOGO.,0,Bostong Marathon Bombing
Do One Thing Every Day That Scares You A Life Spent Behind Bars | Avid Runner Live Simply | Chase Your White Rabbit Reduce.Reuse.Recycle | Java.Sci-Fi Nut  WTRF and WBOY in West Virginia  Ohio and Kentucky.,1,Bostong Marathon Bombing
You can never be overdressed or overeducated. -Oscar Wilde  sports and traffic. Home to CBS3  KYW 1060  Talkradio 1210  Sportsradio WIP and more!,0,Bostong Marathon Bombing
Vonvo is the first real-time video events platform for organizations. Come discuss the subjects that matter over live video! #brandstorytelling #NYCStartup,0,Bostong Marathon Bombing
aPolitical | Poetry | Intelligence | Journalism | Travel | IT Pro | RT's do not constitute endorsement. #Pakistan - #Karachi,1,Bostong Marathon Bombing
#JESUSnation #PATSnation #JAYSnation #RAPSnation #Albiceleste #Barca,0,Bostong Marathon Bombing
Solution Design @ServiceSource. Author,1,Bostong Marathon Bombing
#photography #videomaker #fotografia. images from the world,1,Bostong Marathon Bombing
ARTIST,1,Bostong Marathon Bombing
Cuz darlin' I'm a nightmare dressed like a daydream.,1,Bostong Marathon Bombing
Journalist,0,Bostong Marathon Bombing
Health Blogger writing about how consciousness & spirituality benefit health. Media & legislative liaison for Christian Science in Michigan,0,Bostong Marathon Bombing
I rode a book once.,1,Bostong Marathon Bombing
#Spokane's Breaking News,0,Bostong Marathon Bombing
Information is not Knowledge - Einstein... But knowledge is Power!,1,Bostong Marathon Bombing
Minnesota's top choice for news,0,Bostong Marathon Bombing
Radio/TV/Print: pop culture maven,1,Bostong Marathon Bombing
CW affiliate in Pittsburgh,0,Bostong Marathon Bombing
Political Correctness sucks. Democrat for Trump. I'm MexicanAmerican and Love my Mexican roots ! ISIS is Islamic. Pro Israel. Anti Pendejo.,1,Bostong Marathon Bombing
Quincycles is dedicated to improving the conditions for bicyclists in Quincy and promoting bicycling as a means of transportation,0,Bostong Marathon Bombing
Tweets  Migrated to Los Angeles. Ofcourse there are happenings in between. Science  Art  Music  Energy. I am an artist. Tune in..,1,Bostong Marathon Bombing
Trailblazers of social sports,0,Bostong Marathon Bombing
Columbus' Community Radio and a Service of The Neighborhood Network,0,Bostong Marathon Bombing
NaMo supporter who believes: Sending corrupt media morons to jail is more imp than 10% GDP & Bullet Trains. BJP to lose India in 2019 if PRESStitutes stay free.,1,Bostong Marathon Bombing
Educator,1,Bostong Marathon Bombing
We're all pretty bizarre. Some of us are just better at hiding it,1,Bostong Marathon Bombing
lifestyle and culture reporter at http://t.co/tBGABjtvFA | The Times-Picayune. lover of all puppies. email me: cbrasted@nola.com  love being on the healthy side  beach girl. Lover of life and laughter!,0,Bostong Marathon Bombing
Stunning photos and stories,0,Bostong Marathon Bombing
Market Follower of Anglo Saxon descent - Global Macro & Politics. I reject the Europeanisation of Britain + much more mine.4nothing@gmail.com,1,Bostong Marathon Bombing
Buffalo's News Leader newsroom@wivb.com 716-876-7333,0,Bostong Marathon Bombing
ig: wanyekest  loves football. USC Alumna. Trojan for life. Fight On! ÏÎ,1,Bostong Marathon Bombing
*Living right and living life.,1,Bostong Marathon Bombing
Motorola Solutions creates innovative,0,Bostong Marathon Bombing
The first global community-based newsroom. We set a news agenda that builds bridges and global understanding. Tweets by: @asteris @elicitizen @SaharHGhazi,0,Bostong Marathon Bombing
A human being on fire for justice and love in this crazy world.,1,Bostong Marathon Bombing
Sneaker Hoarder & Outdoor Enthusiast. Tweeting with a pinch of humor from SoCal.,1,Bostong Marathon Bombing
K-State Alum. Fee-Only Financial Planner. Active. Champagne. Kansas City. I'm dancing on my own. I make the moves up as I go. @thefoodiekc is my alter ego.,1,Bostong Marathon Bombing
Politics and the revolution. Black and complex. From love and struggle. Lover of her. Only hers. Maladjusted,1,Bostong Marathon Bombing
Cross-read the freshest news on politics,0,Bostong Marathon Bombing
We have a mission to alleviate suffering in Massachusetts. Tweeting about local events,0,Bostong Marathon Bombing
Independent journalist. Former science correspondent @pritheworld & @nprscience. Frequent contributor to @NPRGoatsandSoda RTs not endorsements.,0,Bostong Marathon Bombing
#Montreal Web/Graphic Designer & #SEO that usually tweets: #Habs,1,Bostong Marathon Bombing
Marketing Communications Manager at @RandstadUSA | retired journalist | Father | @SyracuseU alum | Philly guy | RTs are just RTs,1,Bostong Marathon Bombing
#Homeschool Mommy,1,Bostong Marathon Bombing
Law,1,Bostong Marathon Bombing
@DermaGlowLaser,0,Bostong Marathon Bombing
Reporter at @LowellSunNews,0,Bostong Marathon Bombing
Boring conversations with myself.,1,Bostong Marathon Bombing
Life starts whereby you changed someone's life.  sustainability & science.,1,Bostong Marathon Bombing
Official Twitter of the #RRExpress,0,Bostong Marathon Bombing
Ret former Local LE/ Fed LE/Intel Ofcr love flying,1,Bostong Marathon Bombing
The Miss University Scholarship Program is an official preliminary to Miss NH and Miss America. (Tweets by Sj) http://t.co/wsgwtQeUyo  Web,0,Bostong Marathon Bombing
If Carlsberg did Dads....,1,Bostong Marathon Bombing
AndrÌ© Picard is the health columnist at The Globe and Mail. I tweet and RT about health issues,0,Bostong Marathon Bombing
@UNICEF comm officer/@UNVolunteers. Freelance travel writer & photographer. Previously: @AP reporter. Kristi.eaton@gmail.com https://t.co/RiGBHzkcUb,0,Bostong Marathon Bombing
CO raised  family  friends  life  Texas  USA has a joyful & thankful heart.,1,Bostong Marathon Bombing
@RunJanji Corps Member | I Run For Another @NuunHydration Nuunbassador @HoneyStinger Ambassador,1,Bostong Marathon Bombing
methodist youth worker,1,Bostong Marathon Bombing
New England Cable News;,0,Bostong Marathon Bombing
Ì Radio © my life,1,Bostong Marathon Bombing
Christian homeschool momma to four children  Boyfriend  Son  Brother  Friend  Pop Music Lover  Tele-addict  Geek  Consumer ....,1,Bostong Marathon Bombing
poop,1,Bostong Marathon Bombing
Curating the best media feeds in Boston. Part of the 400-city The Breaking News Network,0,Bostong Marathon Bombing
I'm a UCSB grad and current Chapman student who loves politcs and blogging.,1,Bostong Marathon Bombing
I'm a Dad,1,Bostong Marathon Bombing
Crazed loner. Random person on the internet who's not an expert on anything. Except ice cream. Eats twitter eggs for protein after training.  @BIGEAST & @StJohnsRedStorm SID. @StJohnsU 2-time Sport Management alumnus. #BostonStrong,1,Bostong Marathon Bombing
University of Iowa Alumni,1,Bostong Marathon Bombing
La. Girl in DFW Texas,1,Bostong Marathon Bombing
Political Correctness sucks. Democrat for Trump. I'm MexicanAmerican and Love my Mexican roots ! ISIS is Islamic. Pro Israel. Anti Pendejo.,1,Bostong Marathon Bombing
Gossip trans 2 #Geekspeak #nerd #gamer follow @GeekGawk 4 more #geek #Gossip,0,Bostong Marathon Bombing
Former Team @JohnKerry,0,Bostong Marathon Bombing
MIR3 Intelligent Notification technologies help companies deliver their most important messages to anyone,0,Bostong Marathon Bombing
Bet Anytime,0,Bostong Marathon Bombing
We're the team for Heart Four Counties covering the news across #Herts,0,Bostong Marathon Bombing
Proudly a 2-year @MomsChoiceAward winner Ethics.MormonCollect Vinyl Bucket List: Interview Van Morrison. Antarctica.,1,Bostong Marathon Bombing
No RSS ÛÒ just real updates from real people at WBZ and CBS Boston.,0,Bostong Marathon Bombing
Emmy and Murrow award-winning journalist. Writer. Foodie. Over-the-top dog owner.,0,Bostong Marathon Bombing
Today's Best Variety!,0,Bostong Marathon Bombing
Unapologetic.  LiveCut LLC. Take the music home legally  from live concerts you see. Mostly LOC politics here.,1,Bostong Marathon Bombing
Techie | loves dogs,1,Bostong Marathon Bombing
Breaking news and sport from the Shropshire Star | Email us at newsroom@shropshirestar.co.uk.,0,Bostong Marathon Bombing
Loyola MBA,0,Bostong Marathon Bombing
Bio: WTNH,1,Bostong Marathon Bombing
Political Correctness sucks. Democrat for Trump. I'm MexicanAmerican and Love my Mexican roots ! ISIS is Islamic. Pro Israel. Anti Pendejo.,1,Bostong Marathon Bombing
Republic or Empire? Private or Public? These questions define us. My book is here https://t.co/smTgiT8Tq8Û_,1,Bostong Marathon Bombing
RETIRED..VP,1,Bostong Marathon Bombing
Politics and the revolution. Black and complex. From love and struggle. Lover of her. Only hers. Maladjusted,1,Bostong Marathon Bombing
Marketing Content Writer for @usertesting. Storyteller  @kotaku  @gamesradar  @UploadVR  etc. Shark Jumping producer & podcaster @ChannelAwesome who's sometimes on #NostalgiaCritic.,0,Bostong Marathon Bombing
Editor of News Photographer magazine for NPPA. Writer,0,Bostong Marathon Bombing
Speaker  Trainer  Consultant  Professional Engineer  and Entrepreneur. Top 40 under 40 alumni. I share links on technology and social media.,1,Bostong Marathon Bombing
God is my pilot. Chuck Norris my wingman. Josey Wales my tailgunner. Ted Nugent my bombardier. Lock and Load...Target in sight.....,1,Bostong Marathon Bombing
Editor. Creative. Author. Bridge-builder. Parent.,1,Bostong Marathon Bombing
I am a semi retired italian male born in Italy. I have lived in UK since I was  4 years old I am now 61 years old . I live in Swindon Wiltshire England,1,Bostong Marathon Bombing
South Florida's source for news on @Twitter. Breaking News,0,Bostong Marathon Bombing
#getfussed & #gobears,1,Bostong Marathon Bombing
Trad. #Catholic,1,Bostong Marathon Bombing
Director of Strategic Communications & Media- PM Office,0,Bostong Marathon Bombing
Argumentative libertarian,1,Bostong Marathon Bombing
1Co 1:18 For the preaching of the cross is 2 them that perish foolishness; but unto us which are saved it is the power of God. Follow @WBCSaysRepent!,1,Bostong Marathon Bombing
Cynic.  Contrarian.  Renaissance man. Know it all. Views are my own.,1,Bostong Marathon Bombing
#BosPoli | Conscious Bae | #Slytherin | GOAT at @fentonprogress | Most Buppiest 1/3 of @ImHearForIt | Proud #Ratchillect | Unapologetic Queer Man of Color,1,Bostong Marathon Bombing
husband,1,Bostong Marathon Bombing
Fire Rescue & Breaking News Photojournalist based in Boston MA,0,Bostong Marathon Bombing
All t' latest #SouthCarolina #news,0,Bostong Marathon Bombing
New England Cable News;,0,Bostong Marathon Bombing
writer,1,Bostong Marathon Bombing
Head Content & Digital Mktg @StateStreet. Passionate reader,1,Bostong Marathon Bombing
Slow to follow so note me if you will  o()xxxx[{:::::::::::::::::::::::::::::::::::::::::,1,Bostong Marathon Bombing
News and conversations from Western and Central Maine. Send breaking news: tips@sunjournal.com,0,Bostong Marathon Bombing
We've moved to @AnnenbergMedia. Follow us there for articles,0,Bostong Marathon Bombing
I am who I am..a Mom,1,Bostong Marathon Bombing
Just a girl riding a NYC taxi cab somewhere in Manhattan. Warning: I can be a snarky bitch.,1,Bostong Marathon Bombing
ì ì ë¼ë± Friendship,1,Bostong Marathon Bombing
Meteorologist: @WMassNews,0,Bostong Marathon Bombing
Educator,1,Bostong Marathon Bombing
#SAFE,0,Bostong Marathon Bombing
pro internet surfer. i enjoy your funny stories,1,Bostong Marathon Bombing
Country Music Recording Artist. Albums' COUNTRY FLOW & DAVID BRITT on iTunes https://t.co/wXpckci4OgÛ_,1,Bostong Marathon Bombing
Proud Mama; RN in NICU & Case Management,1,Bostong Marathon Bombing
|FAMU|  movies  and my family! Keep explorin',1,Bostong Marathon Bombing
Get ready for the premier Country Music Festival coming your way in 2016! Dates: Florence,0,Bostong Marathon Bombing
Owner & Digital Strategist at @LiveNewsStream1 - Tweet sports,0,Bostong Marathon Bombing
Daughter,1,Bostong Marathon Bombing
Just have fun in your life,1,Bostong Marathon Bombing
it's not all it's hyped up to be,1,Bostong Marathon Bombing
I'm a UCSB grad and current Chapman student who loves politcs and blogging.,1,Bostong Marathon Bombing
Welcome to the official U.S. Embassy #Ottawa Twitter account. Ambassador Heyman tweets from @BruceAHeyman. http://t.co/po5KZJNEib.,0,Bostong Marathon Bombing
Love Jesus,1,Bostong Marathon Bombing
#SocialMedia Strategist for @RickSteves & @RickStevesTours,1,Bostong Marathon Bombing
Saved By Sovereign Grace. Consumer of breaking news.,1,Bostong Marathon Bombing
People should not be afraid of their governments. Governments should be afraid of their people.,1,Bostong Marathon Bombing
Wife,1,Bostong Marathon Bombing
The view from inside Boston. Covering local innovation in tech,0,Bostong Marathon Bombing
News Talk 980 CKNW. Vancouver's News. Vancouver's Talk. Breaking news & talk radio station.,0,Bostong Marathon Bombing
so I can get a better look at this life of mine || #fitfluential #sweatpink @nuunhydration ambassador,1,Bostong Marathon Bombing
#mediadiversity crusader  #tweats exploress  pro-#bacon,1,Bostong Marathon Bombing
Distinguished Pop Warner retiree - JV Basketball MVP - Sports conversationalist,1,Bostong Marathon Bombing
Stay True,1,Bostong Marathon Bombing
Political Correctness sucks. Democrat for Trump. I'm MexicanAmerican and Love my Mexican roots ! ISIS is Islamic. Pro Israel. Anti Pendejo.,1,Bostong Marathon Bombing
Community engagement editor & education reporter @BerkshireEagle via @SyracuseU. Sharing your experience is my work. I don't sit still.,0,Bostong Marathon Bombing
Country Music Recording Artist. Albums' COUNTRY FLOW & DAVID BRITT on iTunes https://t.co/wXpckci4OgÛ_,1,Bostong Marathon Bombing
Weekend @KTVU Assignment Editor,0,Bostong Marathon Bombing
To preserve the permanent principles of Western Civilization.,1,Bostong Marathon Bombing
30 Years in Washington DC...Still consider myself very much a Washington Outsider!,1,Bostong Marathon Bombing
Journalist. Copywriter. PR exec. Mum. Wife. Superwoman. Write for @standardnews & @mailonline & columnist for @EADT24 Director of @Its_RED_Ltd,0,Bostong Marathon Bombing
Political reporter for @RINPR,0,Bostong Marathon Bombing
where am I today?,1,Bostong Marathon Bombing
Brazilian entrepreneur. @RealTonyRocha's partner. Hardworker. Family man.,1,Bostong Marathon Bombing
All the lates #Tennessee #News #translated inta #Redneck updated #24/7 #followback,0,Bostong Marathon Bombing
Mets Giants Knicks Rangers Jill Harrison. Not necessarily in that order.,1,Bostong Marathon Bombing
President & Co-founder @Educatrium Ð¼ Disruptive Innovation In Education,0,Bostong Marathon Bombing
Godfather to Sean,1,Bostong Marathon Bombing
Editor,0,Bostong Marathon Bombing
The Relationship Diva! Educating and Empowering Women to #Greatness!! #GetExcited Mother,1,Bostong Marathon Bombing
Patriotic Songwriter best known for   Purple Hearted Heroes  released on the Late Show's Gospel choir Debut Album 2012,1,Bostong Marathon Bombing
Family,1,Bostong Marathon Bombing
Mosaic in Delaware supports individuals with intellectual disabilities by providing residential,0,Bostong Marathon Bombing
DJ / AV PRODUCER / BATERISTA,0,Bostong Marathon Bombing
Princess Consuela Banana Hammock  travel and technology. Email: community@thinkglobalschool.org,1,Bostong Marathon Bombing
CNN National Desk Assignment Editor from STL in NYC. Former AE @ksdknews - Opinions are my own. E-Mail: jennifer.feldman@turner.com. #MIZ,0,Bostong Marathon Bombing
Ratchet Couture,0,Bostong Marathon Bombing
The Book Lovin' Life ain't always easy...,1,Bostong Marathon Bombing
Vonvo is the first real-time video events platform for organizations. Come discuss the subjects that matter over live video! #brandstorytelling #NYCStartup,0,Bostong Marathon Bombing
Looking for healthy friendship.,1,Bostong Marathon Bombing
Designer  ¢ Cat Mother  ¢ Goth Forever Creative Director @recurstudio,1,Bostong Marathon Bombing
I was now Chef and cook Websites,1,Bostong Marathon Bombing
Writer and editor. Former #journalist,0,Bostong Marathon Bombing
DJ & Producer,1,Bostong Marathon Bombing
Don't be like the rest of them,1,Bostong Marathon Bombing
I'm a UCSB grad and current Chapman student who loves politcs and blogging.,1,Bostong Marathon Bombing
A lady with class.,1,Bostong Marathon Bombing
Editor/writer. Runner,1,Bostong Marathon Bombing
4 & 6pm @KHOU Anchor. Tennis buff. Traveler. Sports fan. Clothes addict. Proud Husband & father.  out going  love football  horse racing  dog racing  tennis  rugby  formula one  love hawaii five o and alex o'loughlin is god,0,Bostong Marathon Bombing
